Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);28/09/2023;Salida por Consumo;700002627.0;Almacen Punto de Ventas 1;0.0;3.0;45.0;0.0;0.0;3.0;45.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);06/10/2023;Salida por Consumo;700002708.0;Almacen Punto de Ventas 1;0.0;1.0;44.0;0.0;0.0;1.0;44.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);11/10/2023;Salida por Consumo;700002748.0;Almacen Punto de Ventas 1;0.0;4.0;40.0;0.0;0.0;4.0;40.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);19/10/2023;Salida por Consumo;700002813.0;Almacen Punto de Ventas 1;0.0;1.0;39.0;0.0;0.0;1.0;39.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);03/11/2023;Salida por Consumo;700002962.0;Almacen Punto de Ventas 1;0.0;1.0;38.0;0.0;0.0;1.0;38.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);29/11/2023;Salida por Consumo;700003207.0;Almacen Punto de Ventas 1;0.0;2.0;36.0;0.0;0.0;2.0;36.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);01/12/2023;Traspaso entre Almac;64.0;Almacen Punto de Ventas 1;0.0;2.0;34.0;0.0;0.0;2.0;34.0;1.0
'66;CAJA DE PASE 200X200X150MM CIEGA (F.G.0.75);01/12/2023;Traspaso entre Almac;64.0;Almacen Central;2.0;0.0;36.0;0.0;2.0;0.0;36.0;1.0
'67;CAJA DE PASE 150X150X70MM (F.G.0.70);13/10/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'7;PLANCHA GALVANIZADA F°G° 1.15 (1200x2400mm);28/12/2022;Saldo Anterior;;;;;40.0;;;;4566.2;114.1525
'7;PLANCHA GALVANIZADA F°G° 1.15 (1200x2400mm);06/01/2023;Salida de Materia Pr;8.0;Almacen Central;0.0;5.0;35.0;0.0;0.0;570.76;3995.44;114.1525
'7;PLANCHA GALVANIZADA F°G° 1.15 (1200x2400mm);06/01/2023;Salida de Materia Pr;9.0;Almacen Central;0.0;20.0;15.0;0.0;0.0;2283.05;1712.39;114.1525
'7;PLANCHA GALVANIZADA F°G° 1.15 (1200x2400mm);09/01/2023;Salida de Materia Pr;11.0;Almacen Central;0.0;15.0;0.0;0.0;0.0;1712.29;0.1;114.1525
'76;CAJA DE PASE RECT 100X50X55MM 3/4 (F.G. 1.50);01/09/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'76;CAJA DE PASE RECT 100X50X55MM 3/4 (F.G. 1.50);23/06/2023;Entrada por Producci;340.0;Almacen Central;249.0;0.0;249.0;1.0;249.0;0.0;249.0;1.0
'76;CAJA DE PASE RECT 100X50X55MM 3/4 (F.G. 1.50);23/06/2023;GUIA ELECTRONICA-REM;100000119.0;Almacen Central;0.0;249.0;0.0;0.0;0.0;249.0;0.0;1.0
'76;CAJA DE PASE RECT 100X50X55MM 3/4 (F.G. 1.50);07/07/2023;Entrada por Producci;370.0;Almacen Central;11.0;0.0;11.0;1.0;11.0;0.0;11.0;1.0
'79;BANCO DE MEDIDORES 3200X100X200MM CIEGA(F°G°1.50);26/07/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);22/12/2022;Saldo Anterior;;;;;7.0;;;;812.75;116.108716
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);02/01/2023;Salida de Materia Pr;98.0;Almacen Central;0.0;1.0;6.0;0.0;0.0;116.11;696.64;116.108716
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);07/01/2023;Salida de Materia Pr;10.0;Almacen Central;0.0;3.0;3.0;0.0;0.0;348.33;348.31;116.108716
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/01/2023;Salida de Materia Pr;14.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;348.33;-0.02;116.108716
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);12/01/2023;Entrada por Compra -;13.0;Almacen Central;40.0;0.0;40.0;116.10169;4644.07;0.0;4644.05;116.10175
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);12/01/2023;Salida de Materia Pr;18.0;Almacen Central;0.0;6.0;34.0;0.0;0.0;696.61;3947.44;116.10175
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);12/01/2023;Salida de Materia Pr;19.0;Almacen Central;0.0;34.0;0.0;0.0;0.0;3947.46;-0.02;116.10175
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);13/01/2023;Entrada por Compra -;14.0;Almacen Central;77.0;0.0;77.0;116.10169;8939.83;0.0;8939.81;116.101688
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);14/01/2023;Entrada por Compra -;15.0;Almacen Central;76.0;0.0;153.0;116.10169;8823.73;0.0;17763.54;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);14/01/2023;Salida de Materia Pr;22.0;Almacen Central;0.0;80.0;73.0;0.0;0.0;9288.14;8475.4;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);16/01/2023;Salida de Materia Pr;23.0;Almacen Central;0.0;1.0;72.0;0.0;0.0;116.1;8359.3;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);17/01/2023;Salida de Materia Pr;24.0;Almacen Central;0.0;1.0;71.0;0.0;0.0;116.1;8243.2;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);17/01/2023;Salida de Materia Pr;25.0;Almacen Central;0.0;7.0;64.0;0.0;0.0;812.71;7430.49;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);19/01/2023;Salida de Materia Pr;29.0;Almacen Central;0.0;4.0;60.0;0.0;0.0;464.41;6966.08;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);25/01/2023;Salida de Materia Pr;33.0;Almacen Central;0.0;1.0;59.0;0.0;0.0;116.1;6849.98;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);27/01/2023;Salida de Materia Pr;36.0;Almacen Central;0.0;3.0;56.0;0.0;0.0;348.31;6501.67;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);30/01/2023;Salida de Materia Pr;38.0;Almacen Central;0.0;5.0;51.0;0.0;0.0;580.51;5921.16;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);31/01/2023;Salida de Materia Pr;40.0;Almacen Central;0.0;12.0;39.0;0.0;0.0;1393.22;4527.94;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);01/02/2023;Salida de Materia Pr;41.0;Almacen Central;0.0;3.0;36.0;0.0;0.0;348.31;4179.63;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);01/02/2023;Salida de Materia Pr;42.0;Almacen Central;0.0;2.0;34.0;0.0;0.0;232.2;3947.43;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);04/02/2023;Salida de Materia Pr;46.0;Almacen Central;0.0;1.0;33.0;0.0;0.0;116.1;3831.33;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);04/02/2023;Salida de Materia Pr;47.0;Almacen Central;0.0;30.0;3.0;0.0;0.0;3483.05;348.28;116.101699
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);09/02/2023;Entrada por Compra -;103.0;Almacen Central;65.0;0.0;68.0;116.10169;7546.61;0.0;7894.89;116.101692
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);09/02/2023;Salida de Materia Pr;53.0;Almacen Central;0.0;20.0;48.0;0.0;0.0;2322.03;5572.86;116.101692
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);09/02/2023;Salida de Materia Pr;54.0;Almacen Central;0.0;20.0;28.0;0.0;0.0;2322.03;3250.83;116.101692
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);10/02/2023;Salida de Materia Pr;55.0;Almacen Central;0.0;1.0;27.0;0.0;0.0;116.1;3134.73;116.101692
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);11/02/2023;Salida de Materia Pr;57.0;Almacen Central;0.0;5.0;22.0;0.0;0.0;580.51;2554.22;116.101692
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);15/02/2023;Salida de Materia Pr;59.0;Almacen Central;0.0;3.0;19.0;0.0;0.0;348.31;2205.91;116.101692
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);16/02/2023;Entrada por Compra -;50.0;Almacen Central;50.0;0.0;69.0;116.10169;5805.08;0.0;8010.99;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);16/02/2023;Salida de Materia Pr;61.0;Almacen Central;0.0;14.0;55.0;0.0;0.0;1625.42;6385.57;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);16/02/2023;Salida de Materia Pr;62.0;Almacen Central;0.0;2.0;53.0;0.0;0.0;232.2;6153.37;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);16/02/2023;Salida de Materia Pr;63.0;Almacen Central;0.0;6.0;47.0;0.0;0.0;696.61;5456.76;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);18/02/2023;Salida de Materia Pr;64.0;Almacen Central;0.0;39.0;8.0;0.0;0.0;4527.96;928.8;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);22/02/2023;Salida de Materia Pr;66.0;Almacen Central;0.0;2.0;6.0;0.0;0.0;232.2;696.6;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);22/02/2023;Salida de Materia Pr;67.0;Almacen Central;0.0;2.0;4.0;0.0;0.0;232.2;464.4;116.101625
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);03/03/2023;Entrada por Compra -;104.0;Almacen Central;100.0;0.0;104.0;116.10169;11610.17;0.0;12074.57;116.101697
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);04/03/2023;Salida de Materia Pr;79.0;Almacen Central;0.0;75.0;29.0;0.0;0.0;8707.63;3366.94;116.101697
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);06/03/2023;Salida de Materia Pr;80.0;Almacen Central;0.0;7.0;22.0;0.0;0.0;812.71;2554.23;116.101697
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);08/03/2023;Salida de Materia Pr;81.0;Almacen Central;0.0;7.0;15.0;0.0;0.0;812.71;1741.52;116.101697
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);08/03/2023;Salida de Materia Pr;82.0;Almacen Central;0.0;5.0;10.0;0.0;0.0;580.51;1161.01;116.101697
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);08/03/2023;Salida de Materia Pr;83.0;Almacen Central;0.0;5.0;5.0;0.0;0.0;580.51;580.5;116.101697
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);13/03/2023;Entrada por Compra -;58.0;Almacen Central;80.0;0.0;85.0;118.22033;9457.63;0.0;10038.13;118.095746
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);16/03/2023;Salida de Materia Pr;89.0;Almacen Central;0.0;1.0;84.0;0.0;0.0;118.1;9920.03;118.095746
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);17/03/2023;Salida de Materia Pr;90.0;Almacen Central;0.0;7.0;77.0;0.0;0.0;826.67;9093.36;118.095746
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);28/03/2023;Salida de Materia Pr;99.0;Almacen Central;0.0;77.0;0.0;0.0;0.0;9093.37;-0.01;118.095746
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);04/04/2023;Entrada por Compra -;145.0;Almacen Central;100.0;0.0;100.0;118.22033;11822.03;0.0;11822.02;118.2203
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);26/04/2023;Entrada por Compra -;146.0;Almacen Central;150.0;0.0;250.0;116.10169;17415.25;0.0;29237.27;116.94912
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);30/04/2023;Salida de Materia Pr;107.0;Almacen Central;0.0;176.5;73.5;0.0;0.0;20641.52;8595.75;116.94912
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);05/05/2023;Salida de Materia Pr;113.0;Almacen Central;0.0;30.0;43.5;0.0;0.0;3508.47;5087.28;116.94912
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);09/05/2023;Salida de Materia Pr;117.0;Almacen Central;0.0;10.0;33.5;0.0;0.0;1169.49;3917.79;116.94912
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);11/05/2023;Salida de Materia Pr;121.0;Almacen Central;0.0;33.0;0.5;0.0;0.0;3859.32;58.47;116.94912
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);11/05/2023;Entrada por Compra -;152.0;Almacen Central;140.0;0.0;140.5;116.10169;16254.24;0.0;16312.71;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);12/05/2023;Salida de Materia Pr;124.0;Almacen Central;0.0;17.0;123.5;0.0;0.0;1973.78;14338.93;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);15/05/2023;Salida de Materia Pr;125.0;Almacen Central;0.0;30.0;93.5;0.0;0.0;3483.14;10855.79;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);17/05/2023;Salida de Materia Pr;128.0;Almacen Central;0.0;5.0;88.5;0.0;0.0;580.52;10275.27;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);18/05/2023;Salida de Materia Pr;130.0;Almacen Central;0.0;25.0;63.5;0.0;0.0;2902.62;7372.65;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);20/05/2023;Salida de Materia Pr;133.0;Almacen Central;0.0;25.0;38.5;0.0;0.0;2902.62;4470.03;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);24/05/2023;Salida de Materia Pr;141.0;Almacen Central;0.0;5.0;33.5;0.0;0.0;580.52;3889.51;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);24/05/2023;Salida de Materia Pr;142.0;Almacen Central;0.0;2.5;31.0;0.0;0.0;290.26;3599.25;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);25/05/2023;Salida de Materia Pr;143.0;Almacen Central;0.0;1.0;30.0;0.0;0.0;116.1;3483.15;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);26/05/2023;Salida de Materia Pr;146.0;Almacen Central;0.0;5.0;25.0;0.0;0.0;580.52;2902.63;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);26/05/2023;Salida de Materia Pr;147.0;Almacen Central;0.0;5.0;20.0;0.0;0.0;580.52;2322.11;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);30/05/2023;Salida de Materia Pr;150.0;Almacen Central;0.0;1.0;19.0;0.0;0.0;116.1;2206.01;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);31/05/2023;Salida de Materia Pr;151.0;Almacen Central;0.0;19.0;0.0;0.0;0.0;2205.99;0.02;116.104729
'8;PLANCHA GALVANIZADA F°G° 1.20 (1200x2400mm);31/05/2023;Entrada por Compra -;194.0;Almacen Central;22.0;0.0;22.0;116.101695;2554.24;0.0;2554.26;116.101818
'80;CAJA DE PASE 500X400X200MM CIEGA (F.G.1.20);16/11/2022;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);20/07/2022;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);04/01/2023;Entrada por Producci;4.0;Almacen Central;10.0;0.0;10.0;1.0;10.0;0.0;10.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);04/01/2023;Guía de remisión - R;100004036.0;Almacen Central;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);04/01/2023;Guía de remisión - R;100004036.0;Almacen Punto de Ventas 1;10.0;0.0;10.0;0.0;10.0;0.0;10.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);04/01/2023;Salida por Consumo;700001187.0;Almacen Punto de Ventas 1;0.0;10.0;0.0;0.0;0.0;10.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);05/01/2023;Entrada por Producci;10.0;Almacen Central;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);05/01/2023;Guía de remisión - R;100004037.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);05/01/2023;Guía de remisión - R;100004037.0;Almacen Punto de Ventas 1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);05/01/2023;Salida por Consumo;700001192.0;Almacen Punto de Ventas 1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);25/02/2023;Entrada por Producci;123.0;Almacen Central;8.0;0.0;8.0;1.0;8.0;0.0;8.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);25/02/2023;Guía de remisión - R;100004174.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;8.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);28/03/2023;Entrada por Producci;182.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);30/03/2023;Guía de remisión - R;100004245.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);28/04/2023;Entrada por Producci;246.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);28/04/2023;GUIA ELECTRONICA-REM;100000035.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);31/07/2023;Entrada por Producci;403.0;Almacen Central;1.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);31/07/2023;GUIA ELECTRONICA-REM;100000207.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);31/07/2023;GUIA ELECTRONICA-REM;100000207.0;Almacen Punto de Ventas 1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);31/07/2023;Entrada por Producci;404.0;Almacen Central;3.0;0.0;4.0;1.0;3.0;0.0;4.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);31/07/2023;Salida por Consumo;700002140.0;Almacen Punto de Ventas 1;0.0;1.0;3.0;0.0;0.0;1.0;3.0;1.0
'81;CAJA DE PASE 300X300X200 CIEGA (F.G.1.20);01/08/2023;GUIA ELECTRONICA-REM;100000210.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0
'82;CAJA DE PASE 250X300X200MM (F.G.0.70);13/10/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'84;CAJA DE PASE 400X200X150MM (F.G.0.70);11/11/2021;Saldo Anterior;;;;;0.0;;;;0.0;1.0
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);23/12/2022;Saldo Anterior;;;;;3.0;;;;436.32;149.002166
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/01/2023;Entrada por Compra -;4.0;Almacen Central;15.0;0.0;18.0;147.45762;2211.86;0.0;2648.18;147.714805
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/01/2023;Salida de Materia Pr;2.0;Almacen Central;0.0;1.0;17.0;0.0;0.0;147.71;2500.47;147.714805
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/01/2023;Salida de Materia Pr;3.0;Almacen Central;0.0;3.0;14.0;0.0;0.0;443.14;2057.33;147.714805
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/01/2023;Salida de Materia Pr;4.0;Almacen Central;0.0;5.0;9.0;0.0;0.0;738.57;1318.76;147.714805
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/01/2023;Salida de Materia Pr;5.0;Almacen Central;0.0;1.0;8.0;0.0;0.0;147.71;1171.05;147.714805
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);03/01/2023;Salida de Materia Pr;6.0;Almacen Central;0.0;7.0;1.0;0.0;0.0;1034.0;137.05;147.714805
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);07/01/2023;Entrada por Compra -;100.0;Almacen Central;15.0;0.0;16.0;147.45762;2211.86;0.0;2348.91;147.473425
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);09/01/2023;Salida de Materia Pr;12.0;Almacen Central;0.0;2.0;14.0;0.0;0.0;294.95;2053.96;147.473425
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/01/2023;Entrada por Compra -;12.0;Almacen Central;25.0;0.0;39.0;147.45762;3686.44;0.0;5740.4;147.46328
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/01/2023;Entrada por Compra -;101.0;Almacen Central;15.0;0.0;54.0;147.45762;2211.86;0.0;7952.26;147.461628
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/01/2023;Salida de Materia Pr;16.0;Almacen Central;0.0;2.0;52.0;0.0;0.0;294.92;7657.34;147.461628
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);12/01/2023;Salida de Materia Pr;17.0;Almacen Central;0.0;14.0;38.0;0.0;0.0;2064.46;5592.88;147.461628
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);18/01/2023;Salida de Materia Pr;28.0;Almacen Central;0.0;14.0;24.0;0.0;0.0;2064.46;3528.42;147.461628
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);20/01/2023;Salida de Materia Pr;30.0;Almacen Central;0.0;10.0;14.0;0.0;0.0;1474.62;2053.8;147.461628
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);25/01/2023;Salida de Materia Pr;32.0;Almacen Central;0.0;13.0;1.0;0.0;0.0;1917.0;136.8;147.461628
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/02/2023;Entrada por Compra -;46.0;Almacen Central;30.0;0.0;31.0;146.69491;4400.85;0.0;4537.65;146.719729
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/02/2023;Salida de Materia Pr;44.0;Almacen Central;0.0;8.0;23.0;0.0;0.0;1173.76;3363.89;146.719729
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);02/02/2023;Salida de Materia Pr;45.0;Almacen Central;0.0;1.0;22.0;0.0;0.0;146.72;3217.17;146.719729
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);06/02/2023;Salida de Materia Pr;48.0;Almacen Central;0.0;8.0;14.0;0.0;0.0;1173.76;2043.41;146.719729
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);06/02/2023;Salida de Materia Pr;49.0;Almacen Central;0.0;7.0;7.0;0.0;0.0;1027.04;1016.37;146.719729
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);06/02/2023;Salida de Materia Pr;50.0;Almacen Central;0.0;7.0;0.0;0.0;0.0;1027.04;-10.67;146.719729
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);10/02/2023;Entrada por Compra -;49.0;Almacen Central;10.0;0.0;10.0;146.69491;1466.95;0.0;1456.28;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);11/02/2023;Salida de Materia Pr;56.0;Almacen Central;0.0;5.0;5.0;0.0;0.0;733.48;722.8;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);21/02/2023;Salida de Materia Pr;65.0;Almacen Central;0.0;2.0;3.0;0.0;0.0;293.39;429.41;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);22/02/2023;Salida de Materia Pr;68.0;Almacen Central;0.0;1.0;2.0;0.0;0.0;146.7;282.71;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);22/02/2023;Salida de Materia Pr;69.0;Almacen Central;0.0;1.0;1.0;0.0;0.0;146.7;136.01;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);03/03/2023;Salida de Materia Pr;77.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;146.7;-10.69;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);04/03/2023;Entrada por Compra -;55.0;Almacen Central;2.0;0.0;2.0;146.69491;293.39;0.0;282.7;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);04/03/2023;Salida de Materia Pr;78.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;293.39;-10.69;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);13/03/2023;Entrada por Compra -;58.0;Almacen Central;10.0;0.0;10.0;146.69491;1466.95;0.0;1456.26;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);15/03/2023;Salida de Materia Pr;87.0;Almacen Central;0.0;7.0;3.0;0.0;0.0;1026.87;429.39;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);17/03/2023;Entrada por Compra -;60.0;Almacen Central;22.0;0.0;25.0;146.69491;3227.29;0.0;3656.68;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);18/03/2023;Salida de Materia Pr;91.0;Almacen Central;0.0;13.0;12.0;0.0;0.0;1907.04;1749.64;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);27/03/2023;Salida de Materia Pr;100.0;Almacen Central;0.0;11.0;1.0;0.0;0.0;1613.65;135.99;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);03/04/2023;Entrada por Compra -;143.0;Almacen Central;30.0;0.0;31.0;146.69491;4400.85;0.0;4536.84;146.695
'9;PLANCHA GALVANIZADA F°G° 1.50 (1200x2400mm);30/04/2023;Salida de Materia Pr;108.0;Almacen Central;0.0;24.0;7.0;0.0;0.0;3520.68;1016.16;146.695
