Código;Año;Semana;Fecha;Salida;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Empresa_Modo;Canal_Modo;Punto_Modo;Mes;Trimestre;Lag_1;Lag_2;Lag_3;Lag_4;Lag_13;MA_2;MA_4;MA_8;MA_13
CER 008;2022;1;2022-01-03;1300.0;325.0;206.15528128088303;100.0;500.0;DRAGON;Online;Sector B;1;1;1781.0;2762.0;1751.0;402.0;1000.0;2271.5;1674.0;1187.625;1735.5384615384614
CER 008;2022;2;2022-01-10;528.0;176.0;115.8792474949678;50.0;278.0;NEVADO CONSTRUCTORA;Presencial;Sector B;1;1;1300.0;1781.0;2762.0;1751.0;1581.0;1540.5;1898.5;1275.125;1758.6153846153845
CER 008;2022;3;2022-01-17;964.0;241.0;439.5801026737523;4.0;900.0;Madrid INMOBILIARIA;Online;Sector A;1;1;528.0;1300.0;1781.0;2762.0;6630.0;914.0;1592.75;1294.25;1677.6153846153845
CER 008;2022;4;2022-01-24;107.0;53.5;4.949747468305833;50.0;57.0;ELCONSI;Online;Sector B;1;1;964.0;528.0;1300.0;1781.0;400.0;746.0;1143.25;1286.0;1241.7692307692307
CER 008;2022;5;2022-01-31;80.0;80.0;;80.0;80.0;Madrid INMOBILIARIA;Presencial;Sector B;1;1;107.0;964.0;528.0;1300.0;3450.0;535.5;724.75;1199.375;1219.2307692307693
CER 008;2022;6;2022-02-07;10522.0;1753.6666666666667;851.9503897919565;219.0;2464.0;NEVADO CONSTRUCTORA;Online;Sector B;2;1;80.0;107.0;964.0;528.0;600.0;93.5;419.75;1159.125;960.0
CER 008;2022;7;2022-02-14;352.0;70.4;73.5547415194969;5.0;181.0;NEVADO CONSTRUCTORA;Presencial;Sector A;2;1;10522.0;80.0;107.0;964.0;375.0;5301.0;2918.25;2255.5;1723.2307692307693
CER 008;2022;8;2022-02-21;460.0;65.71428571428571;87.47707182592531;6.0;250.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;2;1;352.0;10522.0;80.0;107.0;1030.0;5437.0;2765.25;1954.25;1721.4615384615386
CER 008;2022;9;2022-02-28;100.0;100.0;;100.0;100.0;Madrid INMOBILIARIA;Online;Unknown;2;1;460.0;352.0;10522.0;80.0;800.0;406.0;2853.5;1789.125;1677.6153846153845
CER 008;2022;10;2022-03-07;90.0;45.0;7.0710678118654755;40.0;50.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;3;1;100.0;460.0;352.0;10522.0;402.0;280.0;2858.5;1639.125;1623.7692307692307
CER 008;2022;11;2022-03-14;50.0;50.0;;50.0;50.0;Madrid INMOBILIARIA;Presencial;Sector B;3;1;90.0;100.0;460.0;352.0;1751.0;95.0;250.5;1584.375;1599.7692307692307
CER 008;2022;12;2022-03-21;16.0;8.0;2.8284271247461903;6.0;10.0;NEVADO CONSTRUCTORA;Presencial;Sector B;3;1;50.0;90.0;100.0;460.0;2762.0;70.0;175.0;1470.125;1468.923076923077
CER 008;2022;13;2022-03-28;80.0;80.0;;80.0;80.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B;3;1;16.0;50.0;90.0;100.0;1781.0;33.0;64.0;1458.75;1257.6923076923076
CER 008;2022;14;2022-04-04;1000.0;1000.0;;1000.0;1000.0;NEVADO CONSTRUCTORA;Presencial;Sector A;4;2;80.0;16.0;50.0;90.0;1300.0;48.0;59.0;1458.75;1126.8461538461538
CER 008;2022;15;2022-04-11;500.0;125.0;150.0;50.0;350.0;NEVADO CONSTRUCTORA;Presencial;Sector A;4;2;1000.0;80.0;16.0;50.0;528.0;540.0;286.5;268.5;1103.7692307692307
CER 008;2022;16;2022-04-18;240.0;60.0;20.0;50.0;90.0;ELCONSI;Presencial;Sector A;4;2;500.0;1000.0;80.0;16.0;964.0;750.0;399.0;287.0;1101.6153846153845
CER 008;2022;17;2022-04-25;436.0;109.0;71.63797875428926;12.0;174.0;JEF;Presencial;Sector A;4;2;240.0;500.0;1000.0;80.0;107.0;370.0;455.0;259.5;1045.923076923077
CER 008;2022;18;2022-05-02;72.0;72.0;;72.0;72.0;SETECOM AIR;Presencial;Sector A;5;2;436.0;240.0;500.0;1000.0;80.0;338.0;544.0;301.5;1071.2307692307693
CER 008;2022;19;2022-05-09;30.0;30.0;;30.0;30.0;PROCISA INGENIEROS S.A.C.;Online;Unknown;5;2;72.0;436.0;240.0;500.0;10522.0;254.0;312.0;299.25;1070.6153846153845
CER 008;2022;21;2022-05-23;1710.0;427.5;715.3262658861805;50.0;1500.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B;5;2;30.0;72.0;436.0;240.0;352.0;51.0;194.5;296.75;263.53846153846155
CER 008;2022;22;2022-05-30;457.0;152.33333333333334;257.7873800893545;3.0;450.0;ELCONSI;Presencial;Sector A;5;2;1710.0;30.0;72.0;436.0;460.0;870.0;562.0;508.5;368.0
CER 008;2022;23;2022-06-06;293.0;41.857142857142854;31.519457331562524;6.0;100.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;6;2;457.0;1710.0;30.0;72.0;100.0;1083.5;567.25;555.625;367.7692307692308
CER 008;2022;24;2022-06-13;600.0;150.0;136.38181696985856;20.0;300.0;Madrid INMOBILIARIA;Presencial;Sector B;6;2;293.0;457.0;1710.0;30.0;90.0;375.0;622.5;467.25;382.61538461538464
CER 008;2022;26;2022-06-27;420.0;140.0;183.5755975068582;10.0;350.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B;6;2;600.0;293.0;457.0;1710.0;50.0;446.5;765.0;479.75;421.84615384615387
CER 008;2022;27;2022-07-04;215.0;71.66666666666667;89.489291724392;20.0;175.0;DRAGON;Presencial;Sector A;7;3;420.0;600.0;293.0;457.0;16.0;510.0;442.5;502.25;450.3076923076923
CER 008;2022;28;2022-07-11;50.0;50.0;;50.0;50.0;ELCONSI;Presencial;Sector A;7;3;215.0;420.0;600.0;293.0;80.0;317.5;382.0;474.625;465.61538461538464
CER 008;2022;29;2022-07-18;197.0;49.25;67.88900254582231;2.0;150.0;CIM;Presencial;Sector A;7;3;50.0;215.0;420.0;600.0;1000.0;132.5;321.25;471.875;463.3076923076923
CER 008;2022;31;2022-08-01;265.0;66.25;70.8725381700604;5.0;150.0;Madrid INMOBILIARIA;Presencial;Sector A;8;3;197.0;50.0;215.0;420.0;500.0;123.5;220.5;492.75;401.53846153846155
CER 008;2022;32;2022-08-08;186.0;37.2;23.004347415216976;6.0;60.0;NEVADO CONSTRUCTORA;Online;Sector A;8;3;265.0;197.0;50.0;215.0;240.0;231.0;181.75;312.125;383.46153846153845
CER 008;2022;33;2022-08-15;459.0;153.0;217.62123058194484;6.0;403.0;NEVADO CONSTRUCTORA;Presencial;Sector A;8;3;186.0;265.0;197.0;50.0;436.0;225.5;174.5;278.25;379.3076923076923
CER 008;2022;34;2022-08-22;2200.0;2200.0;;2200.0;2200.0;CIM;Online;Unknown;8;3;459.0;186.0;265.0;197.0;72.0;322.5;276.75;299.0;381.0769230769231
CER 008;2022;35;2022-08-29;65.0;32.5;24.748737341529164;15.0;50.0;NEVADO CONSTRUCTORA;Presencial;Sector A;8;3;2200.0;459.0;186.0;265.0;30.0;1329.5;777.5;499.0;544.7692307692307
CER 008;2022;36;2022-09-05;569.0;142.25;209.60339532873348;4.0;450.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A;9;3;65.0;2200.0;459.0;186.0;1710.0;1132.5;727.5;454.625;547.4615384615385
CER 008;2022;37;2022-09-12;150.0;75.0;35.35533905932738;50.0;100.0;NEVADO CONSTRUCTORA;Online;Sector A;9;3;569.0;65.0;2200.0;459.0;457.0;317.0;823.25;498.875;459.6923076923077
CER 008;2022;38;2022-09-19;270.0;54.0;55.04543577809154;20.0;150.0;Madrid INMOBILIARIA;Presencial;Sector A;9;3;150.0;569.0;65.0;2200.0;293.0;359.5;746.0;511.375;436.0769230769231
CER 008;2022;39;2022-09-26;782.0;391.0;411.5361466505707;100.0;682.0;JEF;Online;Sector A;9;3;270.0;150.0;569.0;65.0;600.0;210.0;263.5;520.5;434.3076923076923
CER 008;2022;40;2022-10-03;300.0;75.0;28.867513459481287;50.0;100.0;ELCONSI;Presencial;Sector B;10;4;782.0;270.0;150.0;569.0;420.0;526.0;442.75;585.125;448.3076923076923
CER 008;2022;41;2022-10-10;126.0;42.0;51.64300533470143;1.0;100.0;Madrid INMOBILIARIA;Presencial;Sector B;10;4;300.0;782.0;270.0;150.0;215.0;541.0;375.5;599.375;439.0769230769231
CER 008;2023;2;2023-01-09;322.0;80.5;47.3392015141785;10.0;112.0;NEVADO CONSTRUCTORA;Presencial;Sector A;1;1;126.0;300.0;782.0;270.0;50.0;213.0;369.5;557.75;432.2307692307692
CER 008;2023;3;2023-01-16;330.0;110.0;60.8276253029822;40.0;150.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B;1;1;322.0;126.0;300.0;782.0;197.0;224.0;382.5;323.0;453.15384615384613
CER 008;2023;4;2023-01-23;300.0;300.0;;300.0;300.0;SETECOM AIR;Presencial;Sector B;1;1;330.0;322.0;126.0;300.0;265.0;326.0;269.5;356.125;463.38461538461536
CER 008;2023;5;2023-01-30;993.0;248.25;131.82911919096884;93.0;400.0;DRAGON;Online;Sector A;1;1;300.0;330.0;322.0;126.0;186.0;315.0;269.5;322.5;466.0769230769231
CER 008;2023;6;2023-02-06;200.0;100.0;70.71067811865476;50.0;150.0;CIM;Online;Sector B;2;1;993.0;300.0;330.0;322.0;459.0;646.5;486.25;427.875;528.1538461538462
CER 008;2023;7;2023-02-13;1070.0;178.33333333333334;220.40114942229016;10.0;550.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;2;1;200.0;993.0;300.0;330.0;2200.0;596.5;455.75;419.125;508.2307692307692
CER 008;2023;8;2023-02-20;624.0;208.0;188.12761626087755;24.0;400.0;ELCONSI;Presencial;Sector A;2;1;1070.0;200.0;993.0;300.0;65.0;635.0;640.75;455.125;421.3076923076923
CER 008;2023;9;2023-02-27;520.0;173.33333333333334;200.33305601755626;20.0;400.0;ELCONSI;Presencial;Sector B;2;1;624.0;1070.0;200.0;993.0;569.0;847.0;721.75;495.625;464.3076923076923
CER 008;2023;10;2023-03-06;200.0;200.0;;200.0;200.0;ELCONSI;Online;Unknown;3;1;520.0;624.0;1070.0;200.0;150.0;572.0;603.5;544.875;460.53846153846155
CER 008;2023;11;2023-03-13;548.0;274.0;206.47518010647187;128.0;420.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector B;3;1;200.0;520.0;624.0;1070.0;270.0;360.0;603.5;529.625;464.38461538461536
CER 008;2023;12;2023-03-20;100.0;100.0;;100.0;100.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;Unknown;3;1;548.0;200.0;520.0;624.0;782.0;374.0;473.0;556.875;485.7692307692308
CER 008;2023;13;2023-03-27;150.0;150.0;;150.0;150.0;Madrid INMOBILIARIA;Presencial;Sector A;3;1;100.0;548.0;200.0;520.0;300.0;324.0;342.0;531.875;433.3076923076923
CER 008;2023;14;2023-04-03;275.0;137.5;123.74368670764582;50.0;225.0;NEVADO CONSTRUCTORA;Online;Unknown;4;2;150.0;100.0;548.0;200.0;126.0;125.0;249.5;426.5;421.7692307692308
CER 008;2023;15;2023-04-10;920.0;184.0;178.96927110540514;70.0;500.0;SETECOM AIR;Online;Sector A;4;2;275.0;150.0;100.0;548.0;322.0;212.5;268.25;435.875;433.2307692307692
CER 008;2023;16;2023-04-17;212.0;106.0;132.93607486307093;12.0;200.0;JEF;Presencial;Sector A;4;2;920.0;275.0;150.0;100.0;330.0;597.5;361.25;417.125;479.2307692307692
CER 008;2023;17;2023-04-24;2600.0;866.6666666666666;1001.6652800877813;100.0;2000.0;DRAGON;Presencial;Sector A;4;2;212.0;920.0;275.0;150.0;300.0;566.0;389.25;365.625;470.15384615384613
CER 008;2023;18;2023-05-01;60.0;30.0;28.284271247461902;10.0;50.0;SETECOM AIR;Online;Sector B;5;2;2600.0;212.0;920.0;275.0;993.0;1406.0;1001.75;625.625;647.0769230769231
CER 008;2023;19;2023-05-08;400.0;133.33333333333334;144.33756729740645;50.0;300.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A;5;2;60.0;2600.0;212.0;920.0;200.0;1330.0;948.0;608.125;575.3076923076923
CER 008;2023;20;2023-05-15;234.0;58.5;38.759944960401235;14.0;100.0;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A;5;2;400.0;60.0;2600.0;212.0;1070.0;230.0;818.0;589.625;590.6923076923077
CER 008;2023;21;2023-05-22;365.0;91.25;80.45443845224865;15.0;200.0;DRAGON;Presencial;Sector A;5;2;234.0;400.0;60.0;2600.0;624.0;317.0;823.5;606.375;526.3846153846154
CER 008;2023;22;2023-05-29;75.0;37.5;31.81980515339464;15.0;60.0;NEVADO CONSTRUCTORA;Online;Sector A;5;2;365.0;234.0;400.0;60.0;520.0;299.5;264.75;633.25;506.46153846153845
CER 008;2023;23;2023-06-05;106.0;26.5;27.184554438136374;1.0;50.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A;6;2;75.0;365.0;234.0;400.0;200.0;220.0;268.5;608.25;472.2307692307692
CER 008;2023;24;2023-06-12;650.0;216.66666666666666;246.64414311581237;50.0;500.0;ELCONSI;Presencial;Sector A;6;2;106.0;75.0;365.0;234.0;548.0;90.5;195.0;506.5;465.0
CER 008;2023;25;2023-06-19;600.0;300.0;282.842712474619;100.0;500.0;ELCONSI;Online;Sector B;6;2;650.0;106.0;75.0;365.0;100.0;378.0;299.0;561.25;472.84615384615387
CER 008;2023;26;2023-06-26;1250.0;312.5;303.7954355593031;50.0;750.0;ELCONSI;Online;Sector A;6;2;600.0;650.0;106.0;75.0;150.0;625.0;357.75;311.25;511.3076923076923
CER 008;2023;27;2023-07-03;1150.0;230.0;178.88543819998318;50.0;500.0;ELCONSI;Presencial;Sector A;7;3;1250.0;600.0;650.0;106.0;275.0;925.0;651.5;460.0;595.9230769230769
CER 008;2023;28;2023-07-10;451.0;150.33333333333334;149.50027870654066;1.0;300.0;ELCONSI;Presencial;Sector A;7;3;1150.0;1250.0;600.0;650.0;920.0;1200.0;912.5;553.75;663.2307692307693
CER 008;2023;29;2023-07-17;104.0;52.0;53.74011537017761;14.0;90.0;ELCONSI;Online;Sector A;7;3;451.0;1150.0;1250.0;600.0;212.0;800.5;862.75;580.875;627.1538461538462
CER 008;2023;30;2023-07-24;10.0;10.0;;10.0;10.0;SETECOM AIR;Online;Unknown;7;3;104.0;451.0;1150.0;1250.0;2600.0;277.5;738.75;548.25;618.8461538461538
CER 008;2023;31;2023-07-31;306.0;76.5;94.19306414664158;1.0;200.0;Madrid INMOBILIARIA;Presencial;Sector A;7;3;10.0;104.0;451.0;1150.0;60.0;57.0;428.75;540.125;419.61538461538464
CER 008;2023;32;2023-08-07;966.0;322.0;193.00777186424386;100.0;450.0;Madrid INMOBILIARIA;Online;Unknown;8;3;306.0;10.0;104.0;451.0;400.0;158.0;217.75;565.125;438.53846153846155
CER 008;2023;33;2023-08-14;2315.0;330.7142857142857;546.1259666309335;5.0;1510.0;Madrid INMOBILIARIA;Online;Sector A;8;3;966.0;306.0;10.0;104.0;234.0;636.0;346.5;604.625;482.0769230769231
CER 008;2023;34;2023-08-21;322.0;64.4;60.22291922515879;10.0;150.0;ELCONSI;Presencial;Sector A;8;3;2315.0;966.0;306.0;10.0;365.0;1640.5;899.25;819.0;642.1538461538462
CER 008;2023;35;2023-08-28;101.0;33.666666666666664;28.290163190291665;1.0;50.0;ELCONSI;Presencial;Sector A;8;3;322.0;2315.0;966.0;306.0;75.0;1318.5;977.25;703.0;638.8461538461538
CER 008;2023;36;2023-09-04;70.0;35.0;21.213203435596427;20.0;50.0;CIM;Online;Sector B;9;3;101.0;322.0;2315.0;966.0;106.0;211.5;926.0;571.875;640.8461538461538
CER 008;2023;37;2023-09-11;242.0;80.66666666666667;61.329710037903595;12.0;130.0;ELCONSI;Presencial;Sector A;9;3;70.0;101.0;322.0;2315.0;650.0;85.5;702.0;524.25;638.0769230769231
CER 008;2023;38;2023-09-18;2425.0;485.0;817.6793381271169;25.0;1943.0;ELCONSI;Presencial;Sector B;9;3;242.0;70.0;101.0;322.0;600.0;156.0;183.75;541.5;606.6923076923077
CER 008;2023;39;2023-09-25;680.0;113.33333333333333;128.63384728238;10.0;360.0;ELCONSI;Online;Sector A;9;3;2425.0;242.0;70.0;101.0;1250.0;1333.5;709.5;843.375;747.0769230769231
CER 008;2023;40;2023-10-02;176.0;44.0;41.72129751897305;5.0;100.0;ELCONSI;Presencial;Sector B;10;4;680.0;2425.0;242.0;70.0;1150.0;1552.5;854.25;890.125;703.2307692307693
CER 008;2023;41;2023-10-09;150.0;150.0;;150.0;150.0;SETECOM AIR;Online;Unknown;10;4;176.0;680.0;2425.0;242.0;451.0;428.0;880.75;791.375;628.3076923076923
CER 008;2023;42;2023-10-16;160.0;53.333333333333336;45.09249752822894;10.0;100.0;Madrid INMOBILIARIA;Online;Sector B;10;4;150.0;176.0;680.0;2425.0;104.0;163.0;857.75;520.75;605.1538461538462
CER 008;2023;44;2023-10-30;706.0;235.33333333333334;181.83875641164437;30.0;376.0;ELCONSI;Online;Sector B;10;4;160.0;150.0;176.0;680.0;10.0;155.0;291.5;500.5;609.4615384615385
CER 008;2023;45;2023-11-06;1810.0;452.5;699.1125326679055;80.0;1500.0;PROCISA INGENIEROS S.A.C.;Online;Sector B;11;4;706.0;160.0;150.0;176.0;306.0;433.0;298.0;576.125;663.0
CER 008;2023;46;2023-11-13;515.0;257.5;342.94678887547553;15.0;500.0;ARCHENGINE CONSULTORA S.A.C.;Online;Sector B;11;4;1810.0;706.0;160.0;150.0;966.0;1258.0;706.5;793.625;778.6923076923077
CER 008;2023;47;2023-11-20;995.0;142.14285714285714;163.04031052823365;50.0;500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;11;4;515.0;1810.0;706.0;160.0;2315.0;1162.5;797.75;827.75;744.0
CER 008;2023;48;2023-11-27;855.0;122.14285714285714;74.48138150219954;25.0;260.0;NEVADO CONSTRUCTORA;Presencial;Sector A;11;4;995.0;515.0;1810.0;706.0;322.0;755.0;1006.5;649.0;642.4615384615385
CER 008;2023;49;2023-12-04;2254.0;563.5;665.4269306242421;2.0;1502.0;NEVADO CONSTRUCTORA;Online;Sector A;12;4;855.0;995.0;515.0;1810.0;101.0;925.0;1043.75;670.875;683.4615384615385
CER 008;2023;50;2023-12-11;400.0;400.0;;400.0;400.0;Madrid INMOBILIARIA;Presencial;Sector B;12;4;2254.0;855.0;995.0;515.0;70.0;1554.5;1154.75;930.625;849.0769230769231
CER 008;2023;51;2023-12-18;150.0;75.0;35.35533905932738;50.0;100.0;NEVADO CONSTRUCTORA;Online;Sector A;12;4;400.0;2254.0;855.0;995.0;242.0;1327.0;1126.0;961.875;874.4615384615385
CER 008;2023;52;2023-12-25;800.0;266.6666666666667;125.83057392117917;150.0;400.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A;12;4;150.0;400.0;2254.0;855.0;2425.0;275.0;914.75;960.625;867.3846153846154
CER 008;2024;1;2024-01-01;400.0;133.33333333333334;116.7661480624129;4.0;231.0;SETECOM AIR;Online;Unknown;1;1;800.0;150.0;400.0;2254.0;680.0;475.0;901.0;972.375;742.3846153846154
CER 008;2024;2;2024-01-08;150.0;75.0;35.35533905932738;50.0;100.0;ELCONSI;Presencial;Sector B;1;1;400.0;800.0;150.0;400.0;176.0;600.0;437.5;796.125;720.8461538461538
CER 008;2024;3;2024-01-15;2214.0;738.0;578.3658012019729;75.0;1139.0;ELCONSI;Online;Sector B;1;1;150.0;400.0;800.0;150.0;150.0;275.0;375.0;750.5;718.8461538461538
CER 008;2024;4;2024-01-22;1101.0;183.5;169.0961265079718;1.0;500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;1;1;2214.0;150.0;400.0;800.0;160.0;1182.0;891.0;902.875;877.6153846153846
CER 008;2024;5;2024-01-29;680.0;226.66666666666666;244.19937209856485;30.0;500.0;SETECOM AIR;Presencial;Sector A;1;1;1101.0;2214.0;150.0;400.0;706.0;1657.5;966.25;933.625;950.0
CER 008;2024;6;2024-02-05;425.0;106.25;104.49362021992857;12.0;250.0;ARCHENGINE CONSULTORA S.A.C.;Online;Sector A;2;1;680.0;1101.0;2214.0;150.0;1810.0;890.5;1036.25;736.875;948.0
CER 008;2024;7;2024-02-12;2810.0;351.25;478.9356503152142;12.0;1268.0;NEVADO CONSTRUCTORA;Presencial;Sector A;2;1;425.0;680.0;1101.0;2214.0;515.0;552.5;1105.0;740.0;841.4615384615385
CER 008;2024;8;2024-02-19;1163.0;290.75;137.99365927462028;113.0;400.0;ELCONSI;Online;Sector B;2;1;2810.0;425.0;680.0;1101.0;995.0;1617.5;1254.0;1072.5;1018.0
CER 008;2024;9;2024-02-26;355.0;71.0;101.14346246792226;10.0;250.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B;2;1;1163.0;2810.0;425.0;680.0;855.0;1986.5;1269.5;1117.875;1030.923076923077
CER 008;2024;11;2024-03-11;500.0;45.45454545454545;37.590859624019345;10.0;100.0;Madrid INMOBILIARIA;Presencial;Sector B;3;1;355.0;1163.0;2810.0;425.0;2254.0;759.0;1188.25;1112.25;992.4615384615385
CER 008;2024;12;2024-03-18;2492.0;356.0;398.92814724793067;25.0;1000.0;SETECOM AIR;Online;Sector A;3;1;500.0;355.0;1163.0;2810.0;400.0;427.5;1207.0;1156.0;857.5384615384615
CER 008;2024;13;2024-03-25;3150.0;630.0;633.0481814206561;50.0;1500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector B;3;1;2492.0;500.0;355.0;1163.0;150.0;1496.0;1127.5;1190.75;1018.4615384615385
CER 008;2024;14;2024-04-01;2100.0;350.0;343.51128074635335;100.0;1000.0;ELCONSI;Online;Sector B;4;2;3150.0;2492.0;500.0;355.0;800.0;2821.0;1624.25;1446.875;1249.2307692307693
CER 008;2024;15;2024-04-08;1165.0;291.25;214.72365961858978;5.0;500.0;ELCONSI;Online;Sector B;4;2;2100.0;3150.0;2492.0;500.0;400.0;2625.0;2060.5;1624.375;1349.2307692307693
CER 008;2024;16;2024-04-15;500.0;166.66666666666666;113.72481406154654;40.0;260.0;ELCONSI;Presencial;Sector A;4;2;1165.0;2100.0;3150.0;2492.0;150.0;1632.5;2226.75;1716.875;1408.076923076923
CER 008;2024;17;2024-04-22;2600.0;433.3333333333333;320.4163957519444;100.0;1000.0;Madrid INMOBILIARIA;Online;Sector A;4;2;500.0;1165.0;2100.0;3150.0;2214.0;832.5;1728.75;1428.125;1435.0
CER 008;2024;18;2024-04-29;858.0;214.5;391.1474572758122;1.0;800.0;CIM;Presencial;Sector A;4;2;2600.0;500.0;1165.0;2100.0;1101.0;1550.0;1591.25;1607.75;1464.6923076923076
CER 008;2024;19;2024-05-06;896.0;298.6666666666667;390.8162398536342;4.0;742.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;5;2;858.0;2600.0;500.0;1165.0;680.0;1729.0;1280.75;1670.625;1446.0
CER 008;2024;21;2024-05-20;500.0;500.0;;500.0;500.0;NEVADO CONSTRUCTORA;Online;Unknown;5;2;896.0;858.0;2600.0;500.0;425.0;877.0;1213.5;1720.125;1462.6153846153845
CER 008;2024;22;2024-05-27;3151.0;315.1;301.1129171737554;1.0;1000.0;NEVADO CONSTRUCTORA;Presencial;Sector A;5;2;500.0;896.0;858.0;2600.0;2810.0;698.0;1213.5;1471.125;1468.3846153846155
CER 008;2024;23;2024-06-03;552.0;138.0;177.48614969437287;20.0;400.0;Madrid INMOBILIARIA;Online;Sector A;6;2;3151.0;500.0;896.0;858.0;1163.0;1825.5;1351.25;1471.25;1494.6153846153845
CER 008;2024;24;2024-06-10;217.0;72.33333333333333;66.3802179367719;20.0;147.0;NEVADO CONSTRUCTORA;Presencial;Sector A;6;2;552.0;3151.0;500.0;896.0;355.0;1851.5;1274.75;1277.75;1447.6153846153845
CER 008;2024;25;2024-06-17;2382.0;595.5;635.7575533697312;12.0;1500.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector A;6;2;217.0;552.0;3151.0;500.0;500.0;384.5;1105.0;1159.25;1437.0
CER 008;2024;26;2024-06-24;3187.0;455.2857142857143;581.266351536515;5.0;1500.0;ELCONSI;Online;Sector A;6;2;2382.0;217.0;552.0;3151.0;2492.0;1299.5;1575.5;1394.5;1581.7692307692307
CER 008;2024;27;2024-07-01;866.0;144.33333333333334;183.1574914292797;1.0;500.0;Madrid INMOBILIARIA;Presencial;Sector A;7;3;3187.0;2382.0;217.0;552.0;3150.0;2784.5;1584.5;1467.875;1635.2307692307693
CER 008;2024;28;2024-07-08;791.0;131.83333333333334;254.56033993272925;4.0;650.0;ELCONSI;Presencial;Sector A;7;3;866.0;3187.0;2382.0;217.0;2100.0;2026.5;1663.0;1468.875;1459.5384615384614
CER 008;2024;29;2024-07-15;4338.0;1084.5;1089.0550950250406;250.0;2578.0;DRAGON;Online;Sector A;7;3;791.0;866.0;3187.0;2382.0;1165.0;828.5;1806.5;1455.75;1358.8461538461538
CER 008;2024;30;2024-07-22;2330.0;388.3333333333333;316.55499785450655;4.0;706.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;Sector A;7;3;4338.0;791.0;866.0;3187.0;500.0;2564.5;2295.5;1935.5;1602.923076923077
CER 008;2024;31;2024-07-29;226.0;45.2;36.77907013506459;1.0;100.0;NEVADO CONSTRUCTORA;Presencial;Sector A;7;3;2330.0;4338.0;791.0;866.0;2600.0;3334.0;2081.25;1832.875;1743.6923076923076
CER 008;2024;32;2024-08-05;1288.0;184.0;364.22337468463866;2.0;1000.0;Madrid INMOBILIARIA;Presencial;Sector A;8;3;226.0;2330.0;4338.0;791.0;858.0;1278.0;1921.25;1792.125;1561.076923076923
CER 008;2024;33;2024-08-12;3645.0;607.5;411.39652404948686;3.0;1200.0;Madrid INMOBILIARIA;Presencial;Sector A;8;3;1288.0;226.0;2330.0;4338.0;896.0;757.0;2045.5;1926.0;1594.1538461538462
CER 008;2024;34;2024-08-19;2423.0;302.875;230.71902361344814;1.0;700.0;SETECOM AIR;Presencial;Sector A;8;3;3645.0;1288.0;226.0;2330.0;500.0;2466.5;1872.25;2083.875;1805.6153846153845
CER 008;2024;35;2024-08-26;304.0;60.8;96.39087093703428;2.0;230.0;PROCISA INGENIEROS S.A.C.;Online;Sector B;8;3;2423.0;3645.0;1288.0;226.0;3151.0;3034.0;1895.5;1988.375;1953.5384615384614
CER 008;2024;36;2024-09-02;1565.0;391.25;257.9991925051963;126.0;739.0;Madrid INMOBILIARIA;Online;Sector A;9;3;304.0;2423.0;3645.0;1288.0;552.0;1363.5;1915.0;1918.125;1734.5384615384614
CER 008;2024;37;2024-09-09;1676.0;239.42857142857142;217.16265573900833;12.0;500.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A;9;3;1565.0;304.0;2423.0;3645.0;217.0;934.5;1984.25;2014.875;1812.4615384615386
CER 008;2024;38;2024-09-16;3457.0;432.125;454.92053858731356;3.0;1000.0;ELCONSI;Presencial;Sector A;9;3;1676.0;1565.0;304.0;2423.0;2382.0;1620.5;1492.0;1682.125;1924.6923076923076
CER 008;2024;39;2024-09-23;900.0;450.0;212.13203435596427;300.0;600.0;Madrid INMOBILIARIA;Online;Unknown;9;3;3457.0;1676.0;1565.0;304.0;3187.0;2566.5;1750.5;1823.0;2007.3846153846155
