Código;Num_Transacciones;Salida_Total;Salida_Promedio;Salida_Std;Salida_Min;Salida_Max;Descripción;Acumulado_pct
CPE-00289;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 150X150X50MM 1/2 (F. G. 1.20);99.99553684264303
CJBAME-00102;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 350X250X250MM (F.G. 1.50);99.99555973062948
CJBAME-00070;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 2030X200X200MM (F.G. 1.20);99.99558261861593
CPE-00642;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 250X250X50MM CIEGA (F.G. 1.50);99.99560550660237
CPE-00641;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X400X250MM CIEGA (F. G. 1.20);99.9956283945888
CPE-00625;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 450X450X150MM CIEGA (F.G. 0.70);99.99565128257525
CPE-00603;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X800X250MM HCO ESP (F.G. 1.50);99.9956741705617
CJBAME-00101;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1490X250X250MM (F.G. 1.50);99.99569705854815
CPE-00622;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X500X150MM CIEGA (F.G. 1.50);99.99571994653459
CPE-00617;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 750X200X250MM CIEGA (F. G. 1.20);99.99574283452104
CJBAME-00100;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 2001X250X250MM (F.G. 1.50);99.99576572250749
CJBAME-00099;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1650X250X250MM (F.G. 1.50);99.99578861049393
CPE-00321;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 350X350X150MM (F.G. 0.90);99.99581149848038
CPE-00610;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 450X450X100MM HCO ESP (F.G.1.50);99.99583438646683
CPE-00609;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X500X250MM HCO ESP (F.G.1.50);99.99585727445327
CPE-00608;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X600X150MM HCO ESP (F.G.1.50);99.99588016243972
CPE-00607;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 650X650X250MM HCO ESP (F.G.1.50);99.99590305042616
CJBAME-00104;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 320X250X250MM (F.G. 1.50);99.99592593841261
CPE-00696;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X300X100 MM CIEGA (F°G° 0.70);99.99594882639906
CJBAME-00069;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1150X350X210MM (F.G. 1.50);99.9959717143855
CPE-00710;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X270X80MM (F°G°0.70);99.99599460237195
CPE-00916;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X500X200MM CIEGA (F. G. 1.20);99.9960174903584
CJBAME-00117;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1030X200X200MM (F.G. 1.20);99.99604037834484
CPE-00913;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X350MM CIEGA (F. G. 0.75);99.99606326633129
CPE-00910;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X400X300MM (F. G. 1.50);99.99608615431774
CPE-00266;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X500X180MM CIEGA (F. G. 1.20);99.99610904230418
CPE-00267;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X250X150MM CIEGA (F. G. 0.90);99.99613193029063
CPE-00890;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X100MM 1/2 (F.G. 1.20);99.99615481827708
CPE-00870;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X400X200MM CIEGA (F.G. 1.20);99.99617770626352
CPE-00866;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1100x900x150MM (F.G. 1.20);99.99620059424997
CPE-00863;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X125MM CIEGA (F.G. 0.70);99.99622348223642
CPE-00269;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X200X70MM  (F. G. 1.20);99.99624637022286
CPE-00849;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X700X600MM CIEGA (F.G. 1.20);99.99626925820931
CPE-00847;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 20CMX1.30MTX15CM CIEGO (F.G. 1.50);99.99629214619576
CJBAME-00067;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1530X200X210MM (F.G. 1.50);99.99631503418219
CJBAME-00068;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 820X200X210MM (F.G. 1.50);99.99633792216864
CPE-00722;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 420X420X100MM CIEGA (F°G°0.70);99.99636081015508
CPE-00721;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X700X100MM CIEGA (F°G°0.70);99.99638369814153
CPE-00720;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 440X440X100MM CIEGA (F°G°0.70);99.99640658612797
CPE-00719;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 220X220X80MM CIEGA (F°G°0.70);99.99642947411442
CPE-00718;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X350X250 MM CIEGA (F°G°0.70);99.99645236210087
CPE-00711;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 460X200X150 MM CIEGA (F°G° 1.20);99.99647525008731
CPE-00605;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X700X250MM HCO ESP (F.G.1.50);99.99649813807376
CPE-00602;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X800X300MM HCO ESP (F.G. 1.50);99.99652102606021
CPE-00918;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 350X380X100MM CIEGA (F. G. 1.20);99.99654391404665
CPE-00355;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X1100X300MM CIEGA (F. G. 1.50);99.9965668020331
CPE-00445;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X200X200 MM (F.G. 0.90).;99.99658969001955
CPE-00442;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 940X200X250MM CIEGA (F. G. 1.20)*;99.996612578006
CPE-00441;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X300X300MM CIEGA (F. G. 1.20)*;99.99663546599244
CPE-00440;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X350X350MM CIEGA (F. G. 1.20)*;99.99665835397889
CPE-00338;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 900X650X700MM CIEGA (F.G. 1.50);99.99668124196533
CPE-00339;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1200X200X300MM CIEGA (F.G. 1.50);99.99670412995178
CJBAME-00097;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1250X250X250MM (F.G. 1.50);99.99672701793823
CPE-00411;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1600X400X180MM CIEGA (F.G. 1.20);99.99674990592467
CPE-00404;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X700X180MM CIEGA (F. G. 1.50);99.99677279391112
CPE-00398;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1200X300X250MM CIEGA (F. G. 1.20);99.99679568189757
CPE-00392;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X600X200MM (F.G. 1.50);99.99681856988401
CPE-00601;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 850X850X300MM HCO ESP (F.G. 1.50);99.99684145787046
CPE-00391;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X400X200MM CIEGA (F. G. 0.90);99.9968643458569
CPE-00390;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X500X200MM CIEGA (F. G. 0.90);99.99688723384335
CPE-00388;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 2030X200X200MM  (F. G. 1.50);99.9969101218298
CPE-00387;1;1.0;1.0;;1.0;1.0;CAJA BORNERA 400X300X200MM CIEGA  C/BARRA DE COBRE Y AISLADORES  (F.G. 1.50);99.99693300981625
CPE-00386;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 250X250X300MM CIEGA (F. G. 1.50);99.99695589780269
CPE-00356;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X1100X250MM CIEGA (F. G. 1.50);99.99697878578914
CJBAME-00096;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1890X250X250MM (F.G. 1.50);99.99700167377559
CPE-00368;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1000X500X200MM CIEGA (F.G. 1.50);99.99702456176202
CPE-00357;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X1100X150MM CIEGA (F. G. 1.50);99.99704744974846
CPE-00360;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X800X250MM CIEGA (F.G. 1.50);99.99707033773491
CPE-00337;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1000X200X500MM CIEGA (F.G. 1.50);99.99709322572136
CPE-00455;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X800X250MM CIEGA (F.G.1.50);99.9971161137078
CPE-00478;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 2000X600X600MM CIEGA (F.G.1.50);99.99713900169425
CPE-00332;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 750X250X250MM CIEGA (F.G. 1.20).;99.9971618896807
CPE-00323;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X700X820MM CIEGA (F.G. 1.20);99.99718477766714
CPE-00598;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X500X200MM HCO ESP (F. G. 1.50);99.99720766565359
CPE-00597;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1200X1200X200MM HCO ESP (F.G. 1.50);99.99723055364004
CPE-00595;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 250X200X200MM HCO ESP (F.G. 1.50);99.99725344162648
CPE-00594;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X250MM HCO ESP (F. G. 1.50);99.99727632961293
CPE-00593;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X700X200MM HCO ESP (F.G. 1.50);99.99729921759938
CPE-00592;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1600X1400X200MM HCO ESP  (F.G. 1.50);99.99732210558582
CPE-00589;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X250X170MM CIEGA (F. G. 0.75);99.99734499357227
CPE-00324;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X200X200MM CIEGA (F. G. 1.50);99.99736788155872
CPE-00578;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X300X330MM C/TAPA DOBLES 90° (F.G. 1.50);99.99739076954516
CPE-00576;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X300X250MM CIEGA (F. G. 1.20)	;99.99741365753161
CPE-00571;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X600X300MM CIEGA (F. G. 1.50);99.99743654551806
CPE-00568;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X600X250MM CIEGA (F.G. 1.50);99.9974594335045
CJBAME-00098;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1930X250X250MM (F.G. 1.50);99.99748232149095
CPE-00558;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X300X300MM C/TAPA PINTADA Y DOBLES 90° (F.G. 1.20);99.9975052094774
CPE-00327;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X200X125MM (F.G.0.70).;99.99752809746384
CPE-00328;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 900X600X150MM CIEGA (F.G. 1.20).;99.99755098545029
CPE-00550;1;1.0;1.0;;1.0;1.0;CAJA BORNERA 200X200X50MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.20);99.99757387343674
CPE-00512;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X400X150MM CIEGA (F.G. 1.20);99.99759676142318
CPE-00492;1;1.0;1.0;;1.0;1.0;CAJA BORNERA 300X300X100MM CIEGA C/BARRA DE COBRE Y AISLADORES (F.G. 1.50);99.99761964940963
CPE-00491;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 900X200X170MM CIEGA (F. G. 1.50);99.99764253739608
CPE-00917;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X150X150MM CIEGA (F. G. 1.20);99.99766542538252
CPE-00922;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X250X150MM HCO ESP (F. G. 0.75);99.99768831336897
CPE-00094;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1000X1000X350MM CIEGA (F. G. 1.50);99.99771120135541
CJBAME-00157;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1080X250X200MM (F.G. 1.50);99.99773408934185
MCN-00001;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “1” (ROLLOX1000 PZAS) CHS;99.9977569773283
LLT-0001;1;1.0;1.0;;1.0;1.0;LLAVE TERMICA 3X80 AMP CHINT;99.99777986531474
HJC-00004;1;1.0;1.0;;1.0;1.0;SIERRA COPA 75MM - 3;99.99780275330119
HJC-00003;1;1.0;1.0;;1.0;1.0;SIERRA COPA 60MM - 2 3/8;99.99782564128763
CJBAME-00160;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1670X250X200MM (F.G. 1.20);99.99784852927408
CJBAME-00159;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1930X400X270MM (F.G. 1.50);99.99787141726053
CPE-00147;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 250x250x70mm Ø ESP (F.G. 1.20);99.99789430524697
GA-00030;1;1.0;1.0;;1.0;1.0;GABINETE ADOSABLE 400X400X250MM CIEGA (F. G. 1.20);99.99791719323342
GA-00017;1;1.0;1.0;;1.0;1.0;GABINETE ADOSABLE 650X350X150MM Ø ESP (F. G. 1.20);99.99794008121987
CPE-00156;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X200X100MM CIEGA (F.G. 1.20);99.99796296920631
CJBAME-00156;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 730X250X200MM (F.G. 1.50);99.99798585719276
CR-00075;1;1.0;1.0;;1.0;1.0;CURVA VERTICAL RANURADA 650X100 (F°G°1.50);99.9980087451792
DESNV-00005;1;1.0;1.0;;1.0;1.0;DESNIVEL TIPO Z RANURADA 250X100MM CON TAPA (F.G. 1.20) ALTURA 30CM;99.99803163316565
DESNV-00004;1;1.0;1.0;;1.0;1.0;DESNIVEL  PARA BANDEJA DE 400X100mm (F°G° 1.20);99.9980545211521
CJBAME-00155;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 910X250X200MM (F.G. 1.50);99.99807740913855
CJBAME-00154;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 2520X200X200MM CIEGA (F.G. 1.50);99.99810029712499
CTV-0002;1;1.0;1.0;;1.0;1.0;CAJA PARA TV 800X500X150MM (CON PUERTA BISAGRA) ADOSABLE /CIEGA (F.G. 1.50);99.99812318511144
CJBAME-00150;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1300X250X250MM CIEGA (F.G. 1.20);99.99814607309789
CTF-00043;1;1.0;1.0;;1.0;1.0;CAJA TELEF. 800X500X150MM C/CHAPA PUSH CIEGA (F. G. 0.70);99.99816896108433
CTF-00042;1;1.0;1.0;;1.0;1.0;CAJA TELEF. EMPOTRAR 1100X750X150MM CIEGA (F.G.1.20);99.99819184907078
CR-00114;1;1.0;1.0;;1.0;1.0;CURVA VERTICAL  ESCALERILLA  EXT. 200X100MM C/TAPA (F.G. 1.20);99.99821473705722
CR-00099;1;1.0;1.0;;1.0;1.0;CURVA HORIZONTAL 90° ESCAL 200X100MM C/TAPA (F.G. 1.20);99.99823762504367
MCN-00002;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “2” (ROLLOX1000 PZAS) CHS;99.99826051303012
MCN-00003;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “3” (ROLLOX1000 PZAS) CHS;99.99828340101656
MCN-00004;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “4” (ROLLOX1000 PZAS) CHS;99.99830628900301
MCN-00005;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “5” (ROLLOX1000 PZAS) CHS;99.99832917698946
CJBAME-00168;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 2200X300X150MM CIEGA (F.G. 1.20);99.9983520649759
CJBAME-00162;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1200X200X200MM CIEGA (F.G. 1.20);99.99837495296235
CPE-00105;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 350X350X200MM (F.G. 1.50);99.9983978409488
BROC-00002;1;1.0;1.0;;1.0;1.0;BROCA HSS POINTEQ 1/4;99.99842072893524
CPE-00111;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X400X150MM CIEGA (F.G. 0.90);99.99844361692168
BROC-00003;1;1.0;1.0;;1.0;1.0;BROCA P/CONCRETO 3/8;99.99846650490812
BROC-00004;1;1.0;1.0;;1.0;1.0;BROCA SDS PLUS 3/4 X 210;99.99848939289457
CPE-00119;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X400X130MM CIEGA (F.G. 1.20);99.99851228088102
CJBAME-00161;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1080X250X200MM (F.G. 1.20);99.99853516886746
RUNIS-00001;1;1.0;1.0;;1.0;1.0;RIEL UNISTRUT BAJO LISO 400X200X2.400mm (F°G° 1.20);99.99855805685391
REDUC-00057;1;1.0;1.0;;1.0;1.0;REDUCCION DE 450X100MM A 350X100MM C/TAPA (F°G°1.50);99.99858094484036
REDUC-00054;1;1.0;1.0;;1.0;1.0;REDUCCION DE 400X120MM A 250X120MM C/TAPA (F°G°1.50);99.9986038328268
CPE-00134;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1000X250X120MM CIEGA (F.G. 1.50);99.99862672081325
MCN-00014;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 LETRA “F” (ROLLOX1000 PZAS) CHS;99.9986496087997
MCN-00013;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 LETRA “T” (ROLLOX1000 PZAS) CHS;99.99867249678614
MCN-00012;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 LETRA “A” (ROLLOX1000 PZAS) CHS;99.99869538477259
MCN-00010;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “0” (ROLLOX1000 PZAS) CHS;99.99871827275904
MCN-00009;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “9” (ROLLOX1000 PZAS) CHS;99.99874116074548
MCN-00008;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “8” (ROLLOX1000 PZAS) CHS;99.99876404873193
MCN-00007;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “7” (ROLLOX1000 PZAS) CHS;99.99878693671837
MCN-00006;1;1.0;1.0;;1.0;1.0;MARCADOR P/CABLE EC-1 NUMERO “6” (ROLLOX1000 PZAS) CHS;99.99880982470482
CR-00084;1;1.0;1.0;;1.0;1.0;CURVA VERT. EXTERNA  90° RANU 250X100MM S/TAPA (F.G. 1.20);99.99883271269127
CR-00061;1;1.0;1.0;;1.0;1.0;CURVA VERTICAL INTERNA 90° 250X100MM S/TAPA (F.G. 1.20);99.99885560067771
CPE-00923;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X300X200MM HCO ESP (F. G. 0.75);99.99887848866416
CPE-01005;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X100X150MM CIEGA (F.G. 1.20);99.99890137665061
CPE-01043;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X500X200MM CIEGA (F. G. 0.80);99.99892426463705
CJBAME-00044;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1750X200X200MM CIEGA (F.G. 1.50);99.9989471526235
CPE-01032;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 350X350X150MM CIEGA HERMETICA / TAPA 90° (F.G. 1.50);99.99897004060995
CPE-01030;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 450X250X120MM CIEGA (F. G. 1.20);99.9989929285964
CPE-01020;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 700X470X200MM CIEGA (F.G 0.75);99.99901581658284
CJBAME-00050;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1820X200X200MM CIEGA (F.G. 1.50);99.99903870456929
CJBAME-00051;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1020X200X200MM CIEGA (F.G. 1.50);99.99906159255573
CPE-01016;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 450X250X100MM CIEGA S/TAPA (F. G. 1.20).;99.99908448054218
CJBAME-00134;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1150X200X200MM CIEGA (F.G. 1.50);99.99910736852863
CPE-01006;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X200X150MM CIEGA (F. G. 1.20).;99.99913025651506
CPE-00990;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 250X250X150MM CIEGA (F.G. 2.00);99.9991531445015
CR-00060;1;1.0;1.0;;1.0;1.0;CURVA VERTICAL INTERNA 90° 250X100MM C/TAPA (F.G. 1.20);99.99917603248795
CPE-00987;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X250X150MM CIEGA (F. G. 0.75);99.9991989204744
CPE-00986;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X500X150MM CIEGA (F.G. 2.00);99.99922180846085
CPE-00985;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X500X150MM CIEGA (F.G. 2.00);99.99924469644729
CPE-00975;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 400X200X70MM CIEGA (F. G. 1.20);99.99926758443374
CJBAME-00064;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 732X200X210MM (F.G. 1.50);99.99929047242018
CPE-00956;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 150X200X75MM CIEGA (F.G. 1.20);99.99931336040663
CPE-00955;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X400X200MM CIEGA (F.G. 0.75);99.99933624839308
CPE-00944;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X200X150MM (F. G. 0.75);99.99935913637952
CJBAME-00118;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 1180X200X210MM (F.G. 1.20);99.99938202436597
CPE-00927;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X300X150MM CIEGA (F.G. 1.20);99.99940491235242
CJBAME-00041;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 920X150X200MM CIEGA (F.G. 1.50);99.99942780033886
CPE-01051;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 800X800X500MM CIEGA (F. G. 1.20);99.99945068832531
CJBAME-00039;1;1.0;1.0;;1.0;1.0;CAJA BANCO MEDIDOR 500X200X200MM CIEGA (F.G. 1.50);99.99947357631176
CPE-01056;1;1.0;1.0;;1.0;1.0;CAJA EQUIPOTENCIAL ADOSABLE 400X500X200MM (F.G. 1.50);99.9994964642982
CR-00056;1;1.0;1.0;;1.0;1.0;CURVA VERTICAL INTERNA 90° 1000X100MM C/TAPA (F.G. 1.50);99.99951935228465
CR-00054;1;1.0;1.0;;1.0;1.0;CURVA VERT. INTERNA 90° 400X150MM (F.G. 1.50);99.9995422402711
CR-00047;1;1.0;1.0;;1.0;1.0;CURVA VERTICAL INTERNA 600X100MM C/TAPA (F.G. 1.50);99.99956512825754
CR-00041;1;1.0;1.0;;1.0;1.0;CURVA HORIZONTAL RANURADA 500X150MM (F.G. 1.20);99.99958801624399
CR-00027;1;1.0;1.0;;1.0;1.0;CURVA VERT. EXTERNA 45° RANU 500X100MM C/TAPA (F.G. 1.50);99.99961090423044
CR-00023;1;1.0;1.0;;1.0;1.0;CURVA HORIZONTAL 90° 1000X100MM (F.G. 1.20);99.99963379221688
CR-00021;1;1.0;1.0;;1.0;1.0;CURVA HORIZONTAL 90° 700X100MM (F.G. 1.20);99.99965668020333
CR-00008;1;1.0;1.0;;1.0;1.0;CCURVA HORIZONTAL 90° RANU 300X70MM C/TAPA (F.G. 1.50);99.99967956818978
CR-00002;1;1.0;1.0;;1.0;1.0;CURVA VERT. EXTERNA RANU  300X100MM C/TAPA (F.G. 1.50);99.99970245617622
CPEH-00068;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 200X200X100MM HERMETICA (F.G. 2.00);99.99972534416267
CPE-00359;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X900X300MM CIEGA (F. G. 1.50);99.99974823214912
CPE-273;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X600X200MM CIEGA (F. G. 1.20);99.99977112013556
CPE-01102;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 600X600X300MM CIEGA (F. G. 0.75);99.99979400812201
CPE-01096;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X300X70MM CIEGA (F. G. 0.75);99.99981689610846
CPE-01078;1;1.0;1.0;;1.0;1.0;CAJA EQUIPOTENCIAL ADOSABLE 350X400X100MM C/ CHAPA PUSH (F. G. 1.20);99.99983978409489
CPE-00217;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X300X100MM HCO ESP (F. G. 1.20);99.99986267208133
CPE-01067;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 750X600X250MM CIEGA (F. G. 1.50);99.99988556006778
CPE-01066;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 750X750X300MM CIEGA (F. G. 1.50);99.99990844805423
CPE-01065;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 300X300X100MM 1 1/4  (F.G. 0.75).;99.99993133604067
CPE-01061;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1000X400X150MM CIEGA (F. G. 1.20);99.99995422402712
CPE-01059;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 1000X600X250MM CIEGA (F. G. 1.20);99.99997711201357
CPE-00976;1;1.0;1.0;;1.0;1.0;CAJA DE PASE 500X500X200MM 3/4 (F. G. 0.90);100.00000000000001
