Código;Stock_Min;Stock_Promedio;Stock_Max;Stock_Std;Num_Registros;Bodega_Principal
CR-00097;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00096;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00095;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00094;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00093;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00092;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00091;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00090;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00053;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00088;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00087;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00086;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00085;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00058;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00082;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00081;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00080;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00079;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00101;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00103;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00077;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00104;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00125;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00124;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00123;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00122;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00121;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00120;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00096;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00118;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00117;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00095;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00094;0.0;0.0;0.0;0.0;5;Sin asignar
CPE-00049;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00111;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00110;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00109;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00108;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00107;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00106;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00105;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00078;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00076;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00025;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00049;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00046;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00045;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00044;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00043;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00042;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00040;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00039;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00038;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00037;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00036;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00035;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00034;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00033;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00032;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00031;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00030;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00029;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00028;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00026;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00048;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00050;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00091;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00051;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00090;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00089;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00072;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00071;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00070;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00068;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00067;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00066;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00065;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00064;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00063;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00062;0.0;0.0;0.0;0.0;5;Sin asignar
BANR-00088;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00059;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00058;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00057;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00055;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00053;0.0;0.0;0.0;0.0;5;Sin asignar
CR-00052;0.0;0.0;0.0;0.0;5;Sin asignar
CERCD-00005;0.0;0.0;0.0;0.0;5;Sin asignar
